requested_age,age,z_index,z,liquid_wealth,owner_entry_probability
30.0,30.0,0,0.6134533968572546,-12.0,nan
30.0,30.0,0,0.6134533968572546,-11.3,nan
30.0,30.0,0,0.6134533968572546,-10.6,nan
30.0,30.0,0,0.6134533968572546,-9.9,nan
30.0,30.0,0,0.6134533968572546,-9.2,nan
30.0,30.0,0,0.6134533968572546,-8.5,nan
30.0,30.0,0,0.6134533968572546,-7.800000000000001,nan
30.0,30.0,0,0.6134533968572546,-7.1000000000000005,nan
30.0,30.0,0,0.6134533968572546,-6.4,nan
30.0,30.0,0,0.6134533968572546,-5.7,nan
30.0,30.0,0,0.6134533968572546,-5.0,nan
30.0,30.0,0,0.6134533968572546,-4.8604651162790695,nan
30.0,30.0,0,0.6134533968572546,-4.72093023255814,nan
30.0,30.0,0,0.6134533968572546,-4.5813953488372094,nan
30.0,30.0,0,0.6134533968572546,-4.441860465116279,nan
30.0,30.0,0,0.6134533968572546,-4.3023255813953485,nan
30.0,30.0,0,0.6134533968572546,-4.162790697674419,nan
30.0,30.0,0,0.6134533968572546,-4.023255813953488,0.0
30.0,30.0,0,0.6134533968572546,-3.883720930232558,0.0
30.0,30.0,0,0.6134533968572546,-3.744186046511628,0.0
30.0,30.0,0,0.6134533968572546,-3.604651162790698,0.0
30.0,30.0,0,0.6134533968572546,-3.4651162790697674,0.0
30.0,30.0,0,0.6134533968572546,-3.3255813953488373,0.0
30.0,30.0,0,0.6134533968572546,-3.1860465116279073,0.0
30.0,30.0,0,0.6134533968572546,-3.046511627906977,0.0
30.0,30.0,0,0.6134533968572546,-2.9069767441860463,0.0
30.0,30.0,0,0.6134533968572546,-2.7674418604651163,0.0
30.0,30.0,0,0.6134533968572546,-2.6279069767441863,0.0
30.0,30.0,0,0.6134533968572546,-2.488372093023256,0.0
30.0,30.0,0,0.6134533968572546,-2.3488372093023258,0.0
30.0,30.0,0,0.6134533968572546,-2.2093023255813953,0.0
30.0,30.0,0,0.6134533968572546,-2.0697674418604652,0.0
30.0,30.0,0,0.6134533968572546,-1.9302325581395348,0.0
30.0,30.0,0,0.6134533968572546,-1.7906976744186047,0.0
30.0,30.0,0,0.6134533968572546,-1.6511627906976747,0.0
30.0,30.0,0,0.6134533968572546,-1.5116279069767442,0.0
30.0,30.0,0,0.6134533968572546,-1.3720930232558142,0.0
30.0,30.0,0,0.6134533968572546,-1.2325581395348837,0.0
30.0,30.0,0,0.6134533968572546,-1.0930232558139537,0.0
30.0,30.0,0,0.6134533968572546,-0.9534883720930232,0.0
30.0,30.0,0,0.6134533968572546,-0.8139534883720927,0.0
30.0,30.0,0,0.6134533968572546,-0.6744186046511631,0.0
30.0,30.0,0,0.6134533968572546,-0.5348837209302326,0.0
30.0,30.0,0,0.6134533968572546,-0.39534883720930214,0.0
30.0,30.0,0,0.6134533968572546,-0.25581395348837255,0.0
30.0,30.0,0,0.6134533968572546,-0.11627906976744207,0.0
30.0,30.0,0,0.6134533968572546,0.0,0.0
30.0,30.0,0,0.6134533968572546,0.1627906976744189,0.0
30.0,30.0,0,0.6134533968572546,0.3023255813953485,0.0
30.0,30.0,0,0.6134533968572546,0.44186046511627897,1.2297012290218845e-05
30.0,30.0,0,0.6134533968572546,0.5813953488372094,1.1588850611587986e-05
30.0,30.0,0,0.6134533968572546,0.720930232558139,1.090081968868617e-05
30.0,30.0,0,0.6134533968572546,0.8604651162790695,3.846502295345999e-05
30.0,30.0,0,0.6134533968572546,1.0,0.00013659762043971568
30.0,30.0,0,0.6134533968572546,1.1395348837209305,0.0008880498935468495
30.0,30.0,0,0.6134533968572546,1.27906976744186,0.006012510973960161
30.0,30.0,0,0.6134533968572546,1.4186046511627906,0.03582914173603058
30.0,30.0,0,0.6134533968572546,1.558139534883721,0.11293570697307587
30.0,30.0,0,0.6134533968572546,1.6976744186046506,0.17027521133422852
30.0,30.0,0,0.6134533968572546,1.837209302325581,0.24302881956100464
30.0,30.0,0,0.6134533968572546,1.9767441860465116,0.37492260336875916
30.0,30.0,0,0.6134533968572546,2.116279069767442,0.451436311006546
30.0,30.0,0,0.6134533968572546,2.2558139534883717,0.4146290719509125
30.0,30.0,0,0.6134533968572546,2.395348837209302,0.38279375433921814
30.0,30.0,0,0.6134533968572546,2.5348837209302326,0.449658066034317
30.0,30.0,0,0.6134533968572546,2.674418604651163,0.5092604756355286
30.0,30.0,0,0.6134533968572546,2.8139534883720927,0.4057804346084595
30.0,30.0,0,0.6134533968572546,2.953488372093023,0.24742160737514496
30.0,30.0,0,0.6134533968572546,3.0930232558139537,0.25175127387046814
30.0,30.0,0,0.6134533968572546,3.232558139534884,0.3294639587402344
30.0,30.0,0,0.6134533968572546,3.3720930232558146,0.3913738429546356
30.0,30.0,0,0.6134533968572546,3.5116279069767433,0.28194206953048706
30.0,30.0,0,0.6134533968572546,3.651162790697674,0.11006970703601837
30.0,30.0,0,0.6134533968572546,3.7906976744186043,0.04220392927527428
30.0,30.0,0,0.6134533968572546,3.9302325581395348,0.02519749291241169
30.0,30.0,0,0.6134533968572546,4.069767441860465,0.02209436148405075
30.0,30.0,0,0.6134533968572546,4.209302325581396,0.023826749995350838
30.0,30.0,0,0.6134533968572546,4.348837209302326,0.028187071904540062
30.0,30.0,0,0.6134533968572546,4.488372093023255,0.03395087271928787
30.0,30.0,0,0.6134533968572546,4.627906976744185,0.040215153247117996
30.0,30.0,0,0.6134533968572546,4.767441860465116,0.046105384826660156
30.0,30.0,0,0.6134533968572546,4.906976744186046,0.05088518559932709
30.0,30.0,0,0.6134533968572546,5.046511627906977,0.05465114116668701
30.0,30.0,0,0.6134533968572546,5.186046511627907,0.057927727699279785
30.0,30.0,0,0.6134533968572546,5.325581395348838,0.06064704805612564
30.0,30.0,0,0.6134533968572546,5.4651162790697665,0.06283354014158249
30.0,30.0,0,0.6134533968572546,5.604651162790697,0.0638529360294342
30.0,30.0,0,0.6134533968572546,5.7441860465116275,0.06388144195079803
30.0,30.0,0,0.6134533968572546,5.883720930232558,0.06639475375413895
30.0,30.0,0,0.6134533968572546,6.023255813953488,0.0779760479927063
30.0,30.0,0,0.6134533968572546,6.162790697674419,0.10748600959777832
30.0,30.0,0,0.6134533968572546,6.302325581395349,0.16237983107566833
30.0,30.0,0,0.6134533968572546,6.441860465116278,0.24561896920204163
30.0,30.0,0,0.6134533968572546,6.581395348837209,0.3488207757472992
30.0,30.0,0,0.6134533968572546,6.720930232558139,0.45346736907958984
30.0,30.0,0,0.6134533968572546,6.8604651162790695,0.5463330745697021
30.0,30.0,0,0.6134533968572546,7.0,0.6226629614830017
30.0,30.0,0,0.6134533968572546,7.571428571428571,0.8286401033401489
30.0,30.0,0,0.6134533968572546,8.142857142857142,0.8476368188858032
30.0,30.0,0,0.6134533968572546,8.714285714285714,0.8236191272735596
30.0,30.0,0,0.6134533968572546,9.285714285714285,0.7651883959770203
30.0,30.0,0,0.6134533968572546,9.857142857142858,0.6662327647209167
30.0,30.0,0,0.6134533968572546,10.428571428571429,0.6182290315628052
30.0,30.0,0,0.6134533968572546,11.0,0.7064915299415588
30.0,30.0,0,0.6134533968572546,11.571428571428571,0.7794472575187683
30.0,30.0,0,0.6134533968572546,12.142857142857142,0.815751314163208
30.0,30.0,0,0.6134533968572546,12.714285714285714,0.8353648781776428
30.0,30.0,0,0.6134533968572546,13.285714285714285,0.8312698006629944
30.0,30.0,0,0.6134533968572546,13.857142857142858,0.834473729133606
30.0,30.0,0,0.6134533968572546,14.428571428571427,0.8316335678100586
30.0,30.0,0,0.6134533968572546,15.474341649025257,0.8720719814300537
30.0,30.0,0,0.6134533968572546,16.341640786499873,0.9045366048812866
30.0,30.0,0,0.6134533968572546,17.464751508773247,0.9378223419189453
30.0,30.0,0,0.6134533968572546,18.794733192202056,0.9568569660186768
30.0,30.0,0,0.6134533968572546,20.303300858899107,0.9686449766159058
30.0,30.0,0,0.6134533968572546,21.97137002317335,0.9740374684333801
30.0,30.0,0,0.6134533968572546,23.784930278607796,0.9770410060882568
30.0,30.0,0,0.6134533968572546,25.733126291998992,0.9773737788200378
30.0,30.0,0,0.6134533968572546,27.80722452368194,0.9788548946380615
30.0,30.0,0,0.6134533968572546,30.0,0.9778167009353638
30.0,30.0,1,0.7728751856900854,-12.0,nan
30.0,30.0,1,0.7728751856900854,-11.3,nan
30.0,30.0,1,0.7728751856900854,-10.6,nan
30.0,30.0,1,0.7728751856900854,-9.9,nan
30.0,30.0,1,0.7728751856900854,-9.2,nan
30.0,30.0,1,0.7728751856900854,-8.5,nan
30.0,30.0,1,0.7728751856900854,-7.800000000000001,nan
30.0,30.0,1,0.7728751856900854,-7.1000000000000005,nan
30.0,30.0,1,0.7728751856900854,-6.4,nan
30.0,30.0,1,0.7728751856900854,-5.7,0.0
30.0,30.0,1,0.7728751856900854,-5.0,0.0
30.0,30.0,1,0.7728751856900854,-4.8604651162790695,0.0
30.0,30.0,1,0.7728751856900854,-4.72093023255814,0.0
30.0,30.0,1,0.7728751856900854,-4.5813953488372094,0.0
30.0,30.0,1,0.7728751856900854,-4.441860465116279,0.0
30.0,30.0,1,0.7728751856900854,-4.3023255813953485,0.0
30.0,30.0,1,0.7728751856900854,-4.162790697674419,0.0
30.0,30.0,1,0.7728751856900854,-4.023255813953488,0.0
30.0,30.0,1,0.7728751856900854,-3.883720930232558,0.0
30.0,30.0,1,0.7728751856900854,-3.744186046511628,0.0
30.0,30.0,1,0.7728751856900854,-3.604651162790698,0.0
30.0,30.0,1,0.7728751856900854,-3.4651162790697674,0.0
30.0,30.0,1,0.7728751856900854,-3.3255813953488373,0.0
30.0,30.0,1,0.7728751856900854,-3.1860465116279073,0.0
30.0,30.0,1,0.7728751856900854,-3.046511627906977,0.0
30.0,30.0,1,0.7728751856900854,-2.9069767441860463,0.0
30.0,30.0,1,0.7728751856900854,-2.7674418604651163,0.0
30.0,30.0,1,0.7728751856900854,-2.6279069767441863,0.0
30.0,30.0,1,0.7728751856900854,-2.488372093023256,0.0
30.0,30.0,1,0.7728751856900854,-2.3488372093023258,0.0
30.0,30.0,1,0.7728751856900854,-2.2093023255813953,0.0
30.0,30.0,1,0.7728751856900854,-2.0697674418604652,0.0
30.0,30.0,1,0.7728751856900854,-1.9302325581395348,0.0
30.0,30.0,1,0.7728751856900854,-1.7906976744186047,0.0
30.0,30.0,1,0.7728751856900854,-1.6511627906976747,0.0
30.0,30.0,1,0.7728751856900854,-1.5116279069767442,0.0
30.0,30.0,1,0.7728751856900854,-1.3720930232558142,0.0
30.0,30.0,1,0.7728751856900854,-1.2325581395348837,0.0
30.0,30.0,1,0.7728751856900854,-1.0930232558139537,0.0
30.0,30.0,1,0.7728751856900854,-0.9534883720930232,0.0
30.0,30.0,1,0.7728751856900854,-0.8139534883720927,0.0
30.0,30.0,1,0.7728751856900854,-0.6744186046511631,0.0
30.0,30.0,1,0.7728751856900854,-0.5348837209302326,0.0
30.0,30.0,1,0.7728751856900854,-0.39534883720930214,0.0
30.0,30.0,1,0.7728751856900854,-0.25581395348837255,0.0
30.0,30.0,1,0.7728751856900854,-0.11627906976744207,0.0
30.0,30.0,1,0.7728751856900854,0.0,0.0
30.0,30.0,1,0.7728751856900854,0.1627906976744189,0.0
30.0,30.0,1,0.7728751856900854,0.3023255813953485,0.0
30.0,30.0,1,0.7728751856900854,0.44186046511627897,5.621665422950173e-06
30.0,30.0,1,0.7728751856900854,0.5813953488372094,4.9419718379795086e-06
30.0,30.0,1,0.7728751856900854,0.720930232558139,0.21294033527374268
30.0,30.0,1,0.7728751856900854,0.8604651162790695,0.22433161735534668
30.0,30.0,1,0.7728751856900854,1.0,0.24976244568824768
30.0,30.0,1,0.7728751856900854,1.1395348837209305,0.3288213908672333
30.0,30.0,1,0.7728751856900854,1.27906976744186,0.20766539871692657
30.0,30.0,1,0.7728751856900854,1.4186046511627906,0.051613494753837585
30.0,30.0,1,0.7728751856900854,1.558139534883721,0.02724541164934635
30.0,30.0,1,0.7728751856900854,1.6976744186046506,0.019211994484066963
30.0,30.0,1,0.7728751856900854,1.837209302325581,0.00863486435264349
30.0,30.0,1,0.7728751856900854,1.9767441860465116,0.004455131012946367
30.0,30.0,1,0.7728751856900854,2.116279069767442,0.005293112248182297
30.0,30.0,1,0.7728751856900854,2.2558139534883717,0.009260226972401142
30.0,30.0,1,0.7728751856900854,2.395348837209302,0.012140274047851562
30.0,30.0,1,0.7728751856900854,2.5348837209302326,0.0035284883342683315
30.0,30.0,1,0.7728751856900854,2.674418604651163,0.0028882515616714954
30.0,30.0,1,0.7728751856900854,2.8139534883720927,0.004483087919652462
30.0,30.0,1,0.7728751856900854,2.953488372093023,0.011035019531846046
30.0,30.0,1,0.7728751856900854,3.0930232558139537,0.018282385542988777
30.0,30.0,1,0.7728751856900854,3.232558139534884,0.02799130603671074
30.0,30.0,1,0.7728751856900854,3.3720930232558146,0.03490925207734108
30.0,30.0,1,0.7728751856900854,3.5116279069767433,0.03413594886660576
30.0,30.0,1,0.7728751856900854,3.651162790697674,0.031667519360780716
30.0,30.0,1,0.7728751856900854,3.7906976744186043,0.03108084201812744
30.0,30.0,1,0.7728751856900854,3.9302325581395348,0.03539825975894928
30.0,30.0,1,0.7728751856900854,4.069767441860465,0.049075789749622345
30.0,30.0,1,0.7728751856900854,4.209302325581396,0.07899900525808334
30.0,30.0,1,0.7728751856900854,4.348837209302326,0.13224999606609344
30.0,30.0,1,0.7728751856900854,4.488372093023255,0.21023383736610413
30.0,30.0,1,0.7728751856900854,4.627906976744185,0.2915298342704773
30.0,30.0,1,0.7728751856900854,4.767441860465116,0.3881247341632843
30.0,30.0,1,0.7728751856900854,4.906976744186046,0.4729728698730469
30.0,30.0,1,0.7728751856900854,5.046511627906977,0.5462841391563416
30.0,30.0,1,0.7728751856900854,5.186046511627907,0.6071334481239319
30.0,30.0,1,0.7728751856900854,5.325581395348838,0.6545599699020386
30.0,30.0,1,0.7728751856900854,5.4651162790697665,0.6902895569801331
30.0,30.0,1,0.7728751856900854,5.604651162790697,0.717000424861908
30.0,30.0,1,0.7728751856900854,5.7441860465116275,0.7366562485694885
30.0,30.0,1,0.7728751856900854,5.883720930232558,0.7505712509155273
30.0,30.0,1,0.7728751856900854,6.023255813953488,0.7602789998054504
30.0,30.0,1,0.7728751856900854,6.162790697674419,0.7666147947311401
30.0,30.0,1,0.7728751856900854,6.302325581395349,0.7694896459579468
30.0,30.0,1,0.7728751856900854,6.441860465116278,0.7685976028442383
30.0,30.0,1,0.7728751856900854,6.581395348837209,0.7653095722198486
30.0,30.0,1,0.7728751856900854,6.720930232558139,0.760539174079895
30.0,30.0,1,0.7728751856900854,6.8604651162790695,0.7508674263954163
30.0,30.0,1,0.7728751856900854,7.0,0.7389062643051147
30.0,30.0,1,0.7728751856900854,7.571428571428571,0.6466143131256104
30.0,30.0,1,0.7728751856900854,8.142857142857142,0.5719844698905945
30.0,30.0,1,0.7728751856900854,8.714285714285714,0.6218746304512024
30.0,30.0,1,0.7728751856900854,9.285714285714285,0.7074552178382874
30.0,30.0,1,0.7728751856900854,9.857142857142858,0.7722025513648987
30.0,30.0,1,0.7728751856900854,10.428571428571429,0.8103726506233215
30.0,30.0,1,0.7728751856900854,11.0,0.828815758228302
30.0,30.0,1,0.7728751856900854,11.571428571428571,0.8349959850311279
30.0,30.0,1,0.7728751856900854,12.142857142857142,0.8340041041374207
30.0,30.0,1,0.7728751856900854,12.714285714285714,0.8358682990074158
30.0,30.0,1,0.7728751856900854,13.285714285714285,0.8496769666671753
30.0,30.0,1,0.7728751856900854,13.857142857142858,0.8764241933822632
30.0,30.0,1,0.7728751856900854,14.428571428571427,0.9028302431106567
30.0,30.0,1,0.7728751856900854,15.474341649025257,0.9318138957023621
30.0,30.0,1,0.7728751856900854,16.341640786499873,0.9470572471618652
30.0,30.0,1,0.7728751856900854,17.464751508773247,0.9594332575798035
30.0,30.0,1,0.7728751856900854,18.794733192202056,0.9676638245582581
30.0,30.0,1,0.7728751856900854,20.303300858899107,0.9733421206474304
30.0,30.0,1,0.7728751856900854,21.97137002317335,0.9764661192893982
30.0,30.0,1,0.7728751856900854,23.784930278607796,0.9774379134178162
30.0,30.0,1,0.7728751856900854,25.733126291998992,0.9776451587677002
30.0,30.0,1,0.7728751856900854,27.80722452368194,0.9783845543861389
30.0,30.0,1,0.7728751856900854,30.0,0.9775363206863403
30.0,30.0,2,0.9737268645273782,-12.0,nan
30.0,30.0,2,0.9737268645273782,-11.3,nan
30.0,30.0,2,0.9737268645273782,-10.6,nan
30.0,30.0,2,0.9737268645273782,-9.9,nan
30.0,30.0,2,0.9737268645273782,-9.2,nan
30.0,30.0,2,0.9737268645273782,-8.5,nan
30.0,30.0,2,0.9737268645273782,-7.800000000000001,0.0
30.0,30.0,2,0.9737268645273782,-7.1000000000000005,0.0
30.0,30.0,2,0.9737268645273782,-6.4,0.0
30.0,30.0,2,0.9737268645273782,-5.7,0.0
30.0,30.0,2,0.9737268645273782,-5.0,0.0
30.0,30.0,2,0.9737268645273782,-4.8604651162790695,0.0
30.0,30.0,2,0.9737268645273782,-4.72093023255814,0.0
30.0,30.0,2,0.9737268645273782,-4.5813953488372094,0.0
30.0,30.0,2,0.9737268645273782,-4.441860465116279,0.0
30.0,30.0,2,0.9737268645273782,-4.3023255813953485,0.0
30.0,30.0,2,0.9737268645273782,-4.162790697674419,0.0
30.0,30.0,2,0.9737268645273782,-4.023255813953488,0.0
30.0,30.0,2,0.9737268645273782,-3.883720930232558,0.0
30.0,30.0,2,0.9737268645273782,-3.744186046511628,0.0
30.0,30.0,2,0.9737268645273782,-3.604651162790698,0.0
30.0,30.0,2,0.9737268645273782,-3.4651162790697674,0.0
30.0,30.0,2,0.9737268645273782,-3.3255813953488373,0.0
30.0,30.0,2,0.9737268645273782,-3.1860465116279073,0.0
30.0,30.0,2,0.9737268645273782,-3.046511627906977,0.0
30.0,30.0,2,0.9737268645273782,-2.9069767441860463,0.0
30.0,30.0,2,0.9737268645273782,-2.7674418604651163,0.0
30.0,30.0,2,0.9737268645273782,-2.6279069767441863,0.0
30.0,30.0,2,0.9737268645273782,-2.488372093023256,0.0
30.0,30.0,2,0.9737268645273782,-2.3488372093023258,0.0
30.0,30.0,2,0.9737268645273782,-2.2093023255813953,0.0
30.0,30.0,2,0.9737268645273782,-2.0697674418604652,0.0
30.0,30.0,2,0.9737268645273782,-1.9302325581395348,0.0
30.0,30.0,2,0.9737268645273782,-1.7906976744186047,0.0
30.0,30.0,2,0.9737268645273782,-1.6511627906976747,0.0
30.0,30.0,2,0.9737268645273782,-1.5116279069767442,0.0
30.0,30.0,2,0.9737268645273782,-1.3720930232558142,0.0
30.0,30.0,2,0.9737268645273782,-1.2325581395348837,0.0
30.0,30.0,2,0.9737268645273782,-1.0930232558139537,0.0
30.0,30.0,2,0.9737268645273782,-0.9534883720930232,0.0
30.0,30.0,2,0.9737268645273782,-0.8139534883720927,0.0
30.0,30.0,2,0.9737268645273782,-0.6744186046511631,0.0
30.0,30.0,2,0.9737268645273782,-0.5348837209302326,0.0
30.0,30.0,2,0.9737268645273782,-0.39534883720930214,0.0
30.0,30.0,2,0.9737268645273782,-0.25581395348837255,0.0
30.0,30.0,2,0.9737268645273782,-0.11627906976744207,0.0
30.0,30.0,2,0.9737268645273782,0.0,0.0
30.0,30.0,2,0.9737268645273782,0.1627906976744189,0.0
30.0,30.0,2,0.9737268645273782,0.3023255813953485,0.0
30.0,30.0,2,0.9737268645273782,0.44186046511627897,2.6839368274522712e-06
30.0,30.0,2,0.9737268645273782,0.5813953488372094,2.646851044119103e-06
30.0,30.0,2,0.9737268645273782,0.720930232558139,0.03732336685061455
30.0,30.0,2,0.9737268645273782,0.8604651162790695,0.038659125566482544
30.0,30.0,2,0.9737268645273782,1.0,0.03792635723948479
30.0,30.0,2,0.9737268645273782,1.1395348837209305,0.004390967544168234
30.0,30.0,2,0.9737268645273782,1.27906976744186,0.00018902262672781944
30.0,30.0,2,0.9737268645273782,1.4186046511627906,0.0004680462589021772
30.0,30.0,2,0.9737268645273782,1.558139534883721,0.0022567498963326216
30.0,30.0,2,0.9737268645273782,1.6976744186046506,0.004405268467962742
30.0,30.0,2,0.9737268645273782,1.837209302325581,0.007458111271262169
30.0,30.0,2,0.9737268645273782,1.9767441860465116,0.012757246382534504
30.0,30.0,2,0.9737268645273782,2.116279069767442,0.014791636727750301
30.0,30.0,2,0.9737268645273782,2.2558139534883717,0.01951736956834793
